2791,a73cf8511020f552e90386d829a6dffb5a8a1cad,808d0c79f322dfe6ba46b0bbf51790e9c5e7ed75,0.0,false
3638,775cdb1b9881b1ea9ad5ef1b22ace819fee1102f,98c3cef8ccfccbe84a5c35ce7576a9225ee03051,0,false
2789,74acc30cafb8be0ee5c7cc457c5e09f0ea56a993,6970d73ea94fb8ab4bd3e429c25510194c1ff9e3,0,false
2789,74acc30cafb8be0ee5c7cc457c5e09f0ea56a993,f0dcf1e5570c12098e716ec58ea2f4bc3321053b,0,false
2789,74acc30cafb8be0ee5c7cc457c5e09f0ea56a993,0d4f4b1545093594297f7766e22580090cd7160c,0,false
2789,74acc30cafb8be0ee5c7cc457c5e09f0ea56a993,31f0fa4d0d5fa27ed3f827ee6a8f9831123ad9d5,0,false
2789,6970d73ea94fb8ab4bd3e429c25510194c1ff9e3,f0dcf1e5570c12098e716ec58ea2f4bc3321053b,0.7402124729490459,true
2789,6970d73ea94fb8ab4bd3e429c25510194c1ff9e3,0d4f4b1545093594297f7766e22580090cd7160c,0.0,false
2789,6970d73ea94fb8ab4bd3e429c25510194c1ff9e3,31f0fa4d0d5fa27ed3f827ee6a8f9831123ad9d5,0.0,false
2789,f0dcf1e5570c12098e716ec58ea2f4bc3321053b,0d4f4b1545093594297f7766e22580090cd7160c,0.0,false
2789,f0dcf1e5570c12098e716ec58ea2f4bc3321053b,31f0fa4d0d5fa27ed3f827ee6a8f9831123ad9d5,0.0,false
2789,0d4f4b1545093594297f7766e22580090cd7160c,31f0fa4d0d5fa27ed3f827ee6a8f9831123ad9d5,0,false
1458,c8999e6937ad0af8de4ba928ebab33c55e3d0567,109c1790934c53eb1793c14fdb024e9d6b066109,0,false
1452,a238494dd803f5c800dfcaf90b81dab3d1c7d9a6,2737b846751ef248cfe055acd54e4d3d6f97feda,0.7,true
1452,a238494dd803f5c800dfcaf90b81dab3d1c7d9a6,9190eb453459ccb736d96cdca7754e2957ddd123,0.0,false
1452,a238494dd803f5c800dfcaf90b81dab3d1c7d9a6,8f35d25c6daa7026a34cc322f30d740a7de8c0c2,0.0,false
1452,a238494dd803f5c800dfcaf90b81dab3d1c7d9a6,eb5e5a4890c1346bf59be3327b442be76d734a1b,0.634375,false
1452,a238494dd803f5c800dfcaf90b81dab3d1c7d9a6,8f68211710cb948640201e65671ac07551d061d1,0.5384615384615385,false
1452,2737b846751ef248cfe055acd54e4d3d6f97feda,9190eb453459ccb736d96cdca7754e2957ddd123,0.0,false
1452,2737b846751ef248cfe055acd54e4d3d6f97feda,8f35d25c6daa7026a34cc322f30d740a7de8c0c2,0.0,false
1452,2737b846751ef248cfe055acd54e4d3d6f97feda,eb5e5a4890c1346bf59be3327b442be76d734a1b,0.8500000000000001,true
1452,2737b846751ef248cfe055acd54e4d3d6f97feda,8f68211710cb948640201e65671ac07551d061d1,0.4375,false
1452,9190eb453459ccb736d96cdca7754e2957ddd123,8f35d25c6daa7026a34cc322f30d740a7de8c0c2,0,false
1452,9190eb453459ccb736d96cdca7754e2957ddd123,eb5e5a4890c1346bf59be3327b442be76d734a1b,0,false
1452,9190eb453459ccb736d96cdca7754e2957ddd123,8f68211710cb948640201e65671ac07551d061d1,0,false
1452,8f35d25c6daa7026a34cc322f30d740a7de8c0c2,eb5e5a4890c1346bf59be3327b442be76d734a1b,0,false
1452,8f35d25c6daa7026a34cc322f30d740a7de8c0c2,8f68211710cb948640201e65671ac07551d061d1,0,false
1452,eb5e5a4890c1346bf59be3327b442be76d734a1b,8f68211710cb948640201e65671ac07551d061d1,0.4375,false
3631,f47fdfe01c1e66977090a45f3da87962a0bd8a80,7707793cbdd70bb6b6179cdc7b980769e060562f,0,false
3631,f47fdfe01c1e66977090a45f3da87962a0bd8a80,31ab271001b9326f2e00fc188c6683f0a3c0a72e,0,false
3631,7707793cbdd70bb6b6179cdc7b980769e060562f,31ab271001b9326f2e00fc188c6683f0a3c0a72e,0,false
3633,cd13b29cc36b4f0abbde12885fd45a73f47b765d,6305f824677932f78ecf4b2c00004bae7b71d947,0,false
3633,cd13b29cc36b4f0abbde12885fd45a73f47b765d,bddb007a15c08e438bad2f5655275d944c105ffe,0,false
3633,6305f824677932f78ecf4b2c00004bae7b71d947,bddb007a15c08e438bad2f5655275d944c105ffe,0,false
2307,b1f0336dd26d0eb7c2dd0b3635e8556f451418c5,b75dcc5b46cba503e99b02ca0211f9b2b889f180,0.97,true
2317,1d411fbe829cd72d9c7d888c829c545e4da8cb16,da906f04f608b11122140a4a29bbb1f9fbde5387,0,false
2317,1d411fbe829cd72d9c7d888c829c545e4da8cb16,43bf128e4393d367cdbfb5debce4de09f69bd562,0,false
2317,1d411fbe829cd72d9c7d888c829c545e4da8cb16,ec4bc2fb274003e09fab0107f0b6d37a7df0df3a,0,false
2317,da906f04f608b11122140a4a29bbb1f9fbde5387,43bf128e4393d367cdbfb5debce4de09f69bd562,1.0,true
2317,da906f04f608b11122140a4a29bbb1f9fbde5387,ec4bc2fb274003e09fab0107f0b6d37a7df0df3a,1.0,true
2317,43bf128e4393d367cdbfb5debce4de09f69bd562,ec4bc2fb274003e09fab0107f0b6d37a7df0df3a,0.7000000000000001,true
2316,98e374b0ea342136d4ef68cd3a266653ea07de11,5c0ca2cb78f11efb9a46ec328c633aa7a79f34ba,1.0,true
2316,98e374b0ea342136d4ef68cd3a266653ea07de11,68afb1efb85b80068bbe67b30a4b9aba41c502c1,0.8941176470588236,true
2316,5c0ca2cb78f11efb9a46ec328c633aa7a79f34ba,68afb1efb85b80068bbe67b30a4b9aba41c502c1,0.8941176470588236,true
2,e8774c5ec3a35e042f320540b5f7e66ebd2d9e87,2032ebbd0ed90734da39ca238bbd10dee24d0030,0,false
2,e8774c5ec3a35e042f320540b5f7e66ebd2d9e87,de297d4932e08625a5df146f0802041bb5aeb892,0,false
2,e8774c5ec3a35e042f320540b5f7e66ebd2d9e87,34efaae87639a83b60fdb7274de4b45051025a3a,0,false
2,e8774c5ec3a35e042f320540b5f7e66ebd2d9e87,ff8c875b83880c1fde3562f1280d6e20bc1ac682,0,false
2,2032ebbd0ed90734da39ca238bbd10dee24d0030,de297d4932e08625a5df146f0802041bb5aeb892,0,false
2,2032ebbd0ed90734da39ca238bbd10dee24d0030,34efaae87639a83b60fdb7274de4b45051025a3a,0,false
2,2032ebbd0ed90734da39ca238bbd10dee24d0030,ff8c875b83880c1fde3562f1280d6e20bc1ac682,0,false
2,de297d4932e08625a5df146f0802041bb5aeb892,34efaae87639a83b60fdb7274de4b45051025a3a,0,false
2,de297d4932e08625a5df146f0802041bb5aeb892,ff8c875b83880c1fde3562f1280d6e20bc1ac682,0,false
2,34efaae87639a83b60fdb7274de4b45051025a3a,ff8c875b83880c1fde3562f1280d6e20bc1ac682,0,false
2799,cc8bb200201ec1fe66265117543cd47c63459a24,abf30c88ad55a7b4f0bbdac59b290cff9b4e59a4,1.0,true
2799,cc8bb200201ec1fe66265117543cd47c63459a24,a1815305eca667ed0be19db4a2ae4654038999c9,1.0,true
2799,cc8bb200201ec1fe66265117543cd47c63459a24,26a88b4a34a47693607a177838d335e1fb85ea2f,1.0,true
2799,abf30c88ad55a7b4f0bbdac59b290cff9b4e59a4,a1815305eca667ed0be19db4a2ae4654038999c9,0.823529411764706,true
2799,abf30c88ad55a7b4f0bbdac59b290cff9b4e59a4,26a88b4a34a47693607a177838d335e1fb85ea2f,0.823529411764706,true
