961cbe1aae496d66519a05e4aaaf8ec0084b0525,1551883763,2542
e5cd37a11bdfa43557233408c1f01aa94e00f213,1551862645,2537
55f653d76fd1b3f3834b38363554999839d3a753,1550042607,2537
7024368368e1a74be580fbdee8398563bd1a3505,1549973858,2535
40b991b14a7633a87eae4955ccae65c22550120a,1551861657,2533
45beebd838b14a3fcfce665435b1b5f6ffc2abaf,1549886509,2533
40a2298356b1552f49d9fe6dcafc6bfc46cb86cd,1549964132,2531
e7338cc9d1aabab9adbd2266a7d9433b2b18bd8e,1549889668,2530
a40a080c05418bcd6b73299e79b0078b712775d7,1551428655,2544
653ba7ad454974db3c026d44382ddfc2d3ea42f0,1551425285,2544
7e7e75c2095f3572b2fd02b01b3b360e5ea0fd65,1551363063,2547
76cd99e36a286d33e818454103a5e717b9c445c1,1551351838,2547
fc8cc0c7bc0896beb8efa275cb2e11bfb5e07523,1551088937,
efa12550f597c5b728ad8bb1d7c8720ed94f1391,1550748242,2543
66942b6be70960fa64c2d9ff586cfca04e5b928e,1550662670,
da793eb55b8278764f4e8fe6d9e8f84d3a8ed9f8,1550652160,2522
c7a33dad83a5aaff755646958b63e8b28c4d8ee5,1550496007,2540
56e15563ade026a4c8445ce6016b04dcd63c1497,1550231051,2540
68cd011009ee71ed2e27410f7cd0b1cb0f06f873,1550043628,
9e302f841377545e17ad8f51cf3a64e92e20aab0,1549542871,
060b02df847a3aaa171bd7cfb5bfff0309e498a2,1549528342,
c7739c47a3dea1b20e8d0d1e71a6fe246904f08a,1549285163,2486
46ed9d1b7b4da328f97090ef206954c732c71173,1549459724,2518
9e720f759f92565c99880cc88bd3340f8ad27f3f,1549377255,2520
a4c6d99ec59d65f1e43d4afb889f4e235115689a,1548167951,
3542b9ab347eb2be6c10470a9b35e637bcdcdea8,1548161315,
5b71be0a7875f14bcedbe03dcdd634baddd80945,1548161263,
c5e0f0099a49b0aa287b523146367f59b6477f53,1548070395,2517
290b2e6e18c0bb82f4ddaccbf5722c857aafe4b3,1547815890,
905a1c9d9c40386718f4b0586fcfe21934353bab,1547806251,
77d67e724a1c112fed161d14202947229776d80a,1547797080,2514
c59d3078d0320dbfe91900e7c0475b09153f843c,1547801887,
ea35fd40a18ebe9d7848f88be3da663285297dc4,1547733217,2512
7a8d130c368de6ddf0453c3988f006abe3bc4035,1547645203,2512
4e313341bea61e4c0a4275e80562b794165bf265,1547629944,2512
1a295863ecc465509504a67774d8ce105c348432,1547462737,2511
26769e966c48382775042813294fa839acd911e4,1547462135,2485
6bb83bbee58254caaa0749c677a673ed84ef85ab,1547215792,
0cc27d6f20a8523dcf8f394895106531d7122bbe,1547133168,2510
0b1ab617f36bd5912eef7308afecbebdfc0f44ad,1547130474,
4d42e267980035b3c3985e7fd4dc5808347b6e48,1547032180,
30b95678575e3fce71298b1cc50082000956b16a,1547028889,2509
60c55667568bffaf92f738289a6ca7b2f2b2bc68,1547023392,2468
1f10c920dccc7f0a1b6e6611dd27d612c6b435a4,1547023338,2466
f6b2dac9667343928324cd7ce364ee6e5df17275,1547023306,2465
188a0a6a0b70741c2399ca61158576ad38702564,1546611692,
89439015fc7e3fd88e8a4846bea953b43f003717,1546607806,2466
c1272b17b5b96bb55f8029c8ef1186bdb1a10199,1546524170,2508
fa1efbce67608a5267660d606cc9fd1169c363c5,1546592299,
e996e8001658698ecd4ccc56f41aafd4e04b0924,1546091894,2507
008e77d1ec2a79b327b84f0c433ab58dd5167dd3,1546095463,
